,0,1,2,3,5,6,7,9,10,22,23
781,(-8.760048958263825e-07+1.8421504585766848e-06j),(-3.442114849491456e-07-3.986150039288366e-08j),(1.5438363218831588e-06+8.741526420908978e-07j),(-2.83751451192903e-06-2.2301232423194723e-06j),(-0.11092735512757361+1.2060429786376197j),(0.6727608713138906+0.8563151549738814j),(0.21286901693134344-1.1492453717481115j),(-0.33401172260373413-0.3982443009287767j),(0.3114206833219409-0.07702924872292773j),(0.28657157669251604+0.46927945350345784j),(0.08408755339400673-0.8226522998277126j)
782,(-1.122504872660671e-06+2.0540527436251333e-06j),(-3.0385939603540646e-07-5.670004741018916e-08j),(1.5355111921472532e-06+1.0649536200889652e-06j),(-2.88495137766577e-06-2.634923667539873e-06j),(-0.19355779590196848+1.2362311186730026j),(0.6254125133543963+0.9899411098359507j),(0.25778364561315825-1.18692137279568j),(-0.3578759330279168-0.3983792287154088j),(0.3279569403042096-0.0679310907972529j),(0.2856721645364727+0.5309451186024069j),(0.12995436844948371-0.8807414111169118j)
783,(-1.008505831977015e-06+1.8693541923080402e-06j),(-2.9703449177823253e-07-8.292937187671278e-08j),(1.2947647582981562e-06+1.0135853300681587e-06j),(-2.4013325825724795e-06-2.4162626234427324e-06j),(-0.3141489565553411+1.1734409313067158j),(0.5399694624509298+0.8820762779199953j),(0.26873117792616474-1.0437363316434014j),(-0.263254425752192-0.4229159930186872j),(0.3123167707501869-0.025576284945335943j),(0.22462009118717738+0.5294930284698149j),(0.18450437048757767-0.7997269784230622j)
784,(-1.1734724616108044e-06+1.820257535318633e-06j),(-4.1246907063164724e-07-4.483314285786155e-08j),(1.3549220531789806e-06+1.0776742590438039e-06j),(-2.2814781997207622e-06-2.583551270343083e-06j),(-0.3109544817289828+1.1752500948761009j),(0.5737662030339794+0.9115492443747721j),(0.2626591206601611-1.0083826425099975j),(-0.30114486774240884-0.4815779212041121j),(0.3326903632941392-0.023948044912201212j),(0.16668327222533927+0.5173042370502077j),(0.22386417179357698-0.7751704257506649j)
785,(-1.1107657954874767e-06+1.7708638151565522e-06j),(-3.1759934655737e-07-3.7078444103078105e-08j),(1.2891201193220884e-06+1.1502154343049648e-06j),(-2.168533621737774e-06-2.35548076381709e-06j),(-0.27564652585743793+1.0913037818520561j),(0.5844372336263034+0.8243408435408242j),(0.24002244685696658-1.0109362140432325j),(-0.29400850320454164-0.4355398680827639j),(0.3067885463623018-0.029294461339732576j),(0.1945203654348935+0.5263616864439534j),(0.23226930833377232-0.745249746160399j)
786,(-1.2397080568775968e-06+1.7767198914980364e-06j),(-3.818320621473344e-07-3.268147382552061e-08j),(1.3469093964164158e-06+1.0421738108801005e-06j),(-2.349453557304648e-06-2.436985565003534e-06j),(-0.27748508759995055+1.1262701196465963j),(0.6160804310063382+0.8481302731212349j),(0.23069191139747391-1.025863859243637j),(-0.2993193277823942-0.43042041289808153j),(0.2953019753450764-0.03568924551337069j),(0.19889823063697762+0.5699343401234271j),(0.22068594270463537-0.7858290891996317j)
787,(-1.128410519119272e-06+1.5407984265239163e-06j),(-3.797975459668569e-07-4.850752550844264e-08j),(1.1928513474691947e-06+1.0781824065582227e-06j),(-2.2559154128406517e-06-2.4839114609528135e-06j),(-0.3491580391234905+0.987455106888214j),(0.48627519305420674+0.8302252687724011j),(0.23080308907689615-0.8465195511485424j),(-0.25290322071189053-0.3710895231507678j),(0.2961923005871132+0.0113503085228039j),(0.1435055984186362+0.5013781785565173j),(0.25629102906112033-0.6612759129121032j)
788,(-9.33523078857236e-07+1.5637641161094176e-06j),(-3.1391474501788784e-07-1.1031633590335064e-07j),(1.0167416940387261e-06+1.023977292567781e-06j),(-1.8856557642326923e-06-2.1035122024091197e-06j),(-0.3007316983801689+0.937837579993852j),(0.49471921204366526+0.7549927575636552j),(0.25640842205665193-0.8443796599453889j),(-0.20991537980565134-0.3895185851713513j),(0.2892271081678119-0.012895623114837907j),(0.12490322808988245+0.4506953914988246j),(0.21269555920294023-0.6206990966223801j)
789,(-1.200484939903465e-06+1.453867828608231e-06j),(-4.2798701903556903e-07-5.392744802791377e-08j),(1.007364519638452e-06+1.255578102874722e-06j),(-2.1185788799246217e-06-2.295629216602413e-06j),(-0.4184497422234841+0.9264791640474591j),(0.4246390250144175+0.8354133792662339j),(0.3547619248716698-0.8926918455768339j),(-0.19928481542719093-0.4196564210456393j),(0.31567922401092063+0.03317923155000217j),(0.07634056694566962+0.5039149935527506j),(0.2689451379857463-0.6465294986499442j)
790,(-9.639089527696839e-07+1.5096699982501152e-06j),(-2.6356933662112433e-07-4.06457090491789e-08j),(1.0082625667055673e-06+9.357537411183146e-07j),(-1.7951519568199668e-06-2.092782140902072e-06j),(-0.4011772501772926+0.9204384481119208j),(0.38209947084864326+0.6577548943701259j),(0.23768872281364783-0.7970399992776399j),(-0.1921328597701214-0.3581338301717707j),(0.26726141100413436+0.03163115804496704j),(0.06777911944117802+0.45072102553727406j),(0.19478446880832762-0.5441072463669387j)
791,(-8.922613185427668e-07+1.4935568367312627e-06j),(-3.3395530793721483e-07+8.802120259261631e-11j),(1.046947414754518e-06+1.0768721150056785e-06j),(-1.8800909940427402e-06-1.945458372750557e-06j),(-0.40970020961736364+0.8895274383268581j),(0.3916739606664933+0.7473431995641185j),(0.20041184433693301-0.7982631239628456j),(-0.19411325687682196-0.36310604283310466j),(0.2731103746980304+0.01693387456181437j),(0.07816272419801429+0.4317463748232578j),(0.22194540827123357-0.5535089575710506j)
792,(-9.708820611773693e-07+1.3514535464194477e-06j),(-2.8884996818912714e-07-4.651405495440188e-08j),(8.072222528710199e-07+9.564399149765578e-07j),(-1.284400190984427e-06-1.8819175119253575e-06j),(-0.40198845943745043+0.7726084194574003j),(0.32433295302293136+0.7047099729722511j),(0.23014346095693533-0.6777888992807847j),(-0.15167255781036282-0.3620062125144098j),(0.2637740415566104+0.05923567304944852j),(0.021471267495780325+0.38265218590069533j),(0.25189767701723437-0.48935584072441773j)
793,(-8.862303773973394e-07+1.2705325428870102e-06j),(-3.2998745288379643e-07-4.9216407596665204e-08j),(8.232221027160645e-07+8.556552425869993e-07j),(-1.336713569663344e-06-1.9180061718459065e-06j),(-0.5023716253042441+0.7852911906887952j),(0.3020966043066593+0.6579238836178142j),(0.24921504050825208-0.6737008365546766j),(-0.11810719862457891-0.3195606019137677j),(0.2369238811470533+0.06176888705896154j),(0.01403553179663803+0.3890311259597224j),(0.27871390407619623-0.4527750318744478j)
794,(-9.718748276330705e-07+1.1108801208982565e-06j),(-3.3008506595117285e-07-4.925506585898495e-08j),(7.444333405912301e-07+8.435567843562165e-07j),(-1.1209066973491611e-06-1.9572691957892997e-06j),(-0.39250235513603027+0.7242940063586217j),(0.30277593561445687+0.6110761432505416j),(0.2936267164585495-0.6884293443511185j),(-0.15208486673375793-0.2957788823597268j),(0.24286895182175425+0.061728337081995634j),(0.009034044878318694+0.31225318451857803j),(0.28508475292488716-0.4444791010361648j)
795,(-7.90916658333738e-07+1.0671033800925725e-06j),(-2.798074647554288e-07-3.946013019341303e-08j),(6.31215070543583e-07+8.57015662641627e-07j),(-1.199303868061272e-06-1.73274238857327e-06j),(-0.3931095852153095+0.7010413620568245j),(0.33232887877592365+0.5670318741090028j),(0.2211546489174213-0.5603595102347725j),(-0.14431012921768227-0.28154528335699874j),(0.22692443654551464+0.04945343449612133j),(0.016135173151854858+0.3806683024597139j),(0.22725911556132003-0.4555619970701137j)
796,(-8.269540309106957e-07+1.136911856601619e-06j),(-2.98446878115982e-07-5.88218561547784e-08j),(7.018059468083055e-07+8.982474198909835e-07j),(-1.4890253607455177e-06-1.8088619056742775e-06j),(-0.44103437082236285+0.7117983178675307j),(0.24599641316649046+0.5601254465548443j),(0.22306049654209514-0.6282704766660817j),(-0.1463338124781888-0.3289032953691661j),(0.23332459617936935+0.07941426640793033j),(-0.0634342757875144+0.3683681336810272j),(0.2636820279692973-0.521816991082773j)
797,(-9.318388263503283e-07+8.978974174353833e-07j),(-2.733657352560664e-07-1.0331563772144523e-07j),(6.419428617756113e-07+8.27812596183245e-07j),(-9.612822323681198e-07-1.8438857015472745e-06j),(-0.5041112655814737+0.5719084311981091j),(0.15423114932755252+0.6013231845408613j),(0.27234089429383596-0.585607541162907j),(-0.0846870518020682-0.28356722320416017j),(0.21595214781696848+0.09487609479135195j),(-0.056632584656758286+0.34901658708201777j),(0.32488662984520317-0.4194265011758099j)
798,(-9.495499474920388e-07+9.31424681024671e-07j),(-3.477203013878667e-07-1.7422535199957576e-08j),(6.035277158772921e-07+8.723439747714997e-07j),(-1.316830521557364e-06-1.6206353232402451e-06j),(-0.3977345651419918+0.6118862827855114j),(0.22505330330664375+0.5064575764521498j),(0.265510879648828-0.5017477933842674j),(-0.08691626688193448-0.2925061685931964j),(0.21913772327365405+0.10370956672391417j),(-0.04734958646540913+0.3270405053772657j),(0.3013109794929188-0.3667506680254654j)
799,(-8.313729203359097e-07+8.88371248589848e-07j),(-2.357675748641349e-07-4.812695867927836e-08j),(5.549629894748464e-07+9.49537876071929e-07j),(-8.711245746849897e-07-1.7775250233569627e-06j),(-0.5147548765576605+0.6046097880697731j),(0.15999861535434995+0.5780988936042225j),(0.35972816965012344-0.47190705359178314j),(-0.04408238815179505-0.2845278505638646j),(0.23218199459461059+0.13399643039585235j),(-0.08135642941154006+0.360417679960735j),(0.3129897948311687-0.4121230725556433j)
800,(-9.728260349281472e-07+9.414293450095561e-07j),(-3.3572413439932077e-07+1.1996729111837717e-07j),(6.379195157407673e-07+1.017641074880077e-06j),(-1.094907688648359e-06-1.7801954472349475e-06j),(-0.5358484066062539+0.6551723677727941j),(0.18496023825386163+0.591701684602889j),(0.27012224745494745-0.6060755236278372j),(-0.08220492063726417-0.30857786505573037j),(0.21859109419019584+0.0830224918644097j),(-0.1094232209459765+0.29944183107856814j),(0.28869570383794135-0.39100897634738063j)
801,(-7.941507056429878e-07+8.769320134349784e-07j),(-2.4712162254438375e-07-1.4480121361456259e-08j),(6.333061193995205e-07+7.232091364898845e-07j),(-7.420625829550126e-07-1.6133669419391653e-06j),(-0.4412126549155566+0.49057186881304854j),(0.1723766010052973+0.48625870970338236j),(0.2674736784780632-0.48026806958996937j),(-0.05526099992233574-0.28024768372639053j),(0.191609514012635+0.09220272446419477j),(-0.10629990314299437+0.2565543873359975j),(0.3070572582102085-0.33549942463358373j)
802,(-8.449881261259696e-07+1.117200471878024e-06j),(-3.628362494816063e-07-1.1322077277624256e-07j),(6.006246321417296e-07+8.035627480053932e-07j),(-7.52997517038253e-07-1.7502732621075518e-06j),(-0.45751267319643374+0.5085211120823482j),(0.22070120822240008+0.5642097145690396j),(0.2564872483590837-0.5562001757697251j),(-0.05245079174442226-0.27940563059997775j),(0.20503158735262011+0.07786884347329533j),(-0.052721795983648664+0.2895398368483442j),(0.3103871809407239-0.36138510273843744j)
803,(-6.779109507514129e-07+5.81732871006182e-07j),(-2.389898210131107e-07-1.2577264588527358e-08j),(4.423606587139181e-07+5.82940296085949e-07j),(-5.294275832603959e-07-1.3677907346858361e-06j),(-0.40733483504438006+0.3443174772509177j),(0.0985889601683844+0.41945600132801636j),(0.2665527988972748-0.3827894609334122j),(-0.03624273748160986-0.22074394632884825j),(0.1674115240662969+0.0815873560119562j),(-0.10455978436210801+0.22324537175591386j),(0.22919872845397393-0.261660996580287j)
804,(-7.481438629536045e-07+8.319143943526689e-07j),(-2.593994026924859e-07-3.779476682055867e-09j),(4.887892280838558e-07+7.117523481440637e-07j),(-8.966642553745679e-07-1.1822043742538349e-06j),(-0.46957064821476086+0.4667153302774858j),(0.14596190511313029+0.45567198015374394j),(0.18710896907917055-0.4289120014004678j),(-0.04532964545811555-0.22552350182339656j),(0.17581257556721935+0.08711112173474865j),(-0.07743103365443214+0.21049109859369058j),(0.2880019279399727-0.29675935342730825j)
805,(-7.965927186676562e-07+6.760212491880708e-07j),(-2.93124143236937e-07+2.7793395012773568e-08j),(3.9865892344249685e-07+6.331198567631454e-07j),(-4.447687403017193e-07-1.2746181575338249e-06j),(-0.4556590743116829+0.3229809257136882j),(0.05162145952381054+0.43908235336376045j),(0.2469058707820449-0.38290871890789857j),(0.022851129125178213-0.21001335151905923j),(0.1501090173556228+0.08508346221691673j),(-0.12176526073489265+0.20325313141926252j),(0.30388332065399654-0.2628238726784094j)
806,(-7.111418206631671e-07+6.961437428279915e-07j),(-1.9092405835161039e-07-3.011305258477526e-08j),(3.712784182593111e-07+7.317817014172349e-07j),(-6.434836531404052e-07-1.2029419116866856e-06j),(-0.37060985580780653+0.3829197359041417j),(0.1430779652810901+0.3937504539120012j),(0.2013817994979898-0.35199582848427896j),(-0.011272424664110079-0.1928308959512696j),(0.1484633801818931+0.06476838575023622j),(-0.11606705324367561+0.19748971950264835j),(0.22847488108368927-0.22173189107339825j)
807,(-7.351103701192579e-07+6.805659513447458e-07j),(-2.7239888650047324e-07+2.8083894734363723e-08j),(3.0709593616586606e-07+6.975346267056732e-07j),(-7.001719381111463e-07-1.3382780770619524e-06j),(-0.43507658471912375+0.3799200070877865j),(0.07134706183429076+0.3759872031480172j),(0.1969983107906392-0.28367483984859787j),(-0.06146105139357507-0.2134597982989386j),(0.14600234863801675+0.07684024811880096j),(-0.09366384325776336+0.24367934314446138j),(0.27188666631270486-0.24597340567955184j)
808,(-6.997820688817982e-07+6.822392531104486e-07j),(-1.6739213201876405e-07+1.025814470084144e-07j),(2.2224297032325608e-07+6.958806263646028e-07j),(-5.525673211141584e-07-1.2718017381973688e-06j),(-0.3994643823614508+0.25192578748016625j),(0.04023280685227859+0.3680083547679459j),(0.28534634593026986-0.297564103606348j),(-0.013369038111099362-0.23015013484241773j),(0.12508310314532392+0.09506276741453111j),(-0.1377395782937471+0.20793128863389532j),(0.25129656557964414-0.1670046279953608j)
809,(-6.11468500187681e-07+5.437050507807284e-07j),(-2.4738090494592334e-07+1.765530305968543e-08j),(1.5237484061167213e-07+6.159775458627039e-07j),(-4.753760960723029e-07-1.290376237768798e-06j),(-0.3893782238676984+0.2595684688663349j),(0.02718997538795131+0.33763285111324237j),(0.2480242974997232-0.27014276867641623j),(-0.002972820118398629-0.20201509073744225j),(0.1266056228216704+0.10608239889226467j),(-0.12219402574732555+0.13891895711852786j),(0.2531675730997736-0.18516971536076204j)
810,(-6.838867305368373e-07+5.012539159021409e-07j),(-2.3994384038808294e-07+3.055479043798442e-08j),(2.1241037662914452e-07+6.192418834122658e-07j),(-3.0630447305923895e-07-1.1332215609712909e-06j),(-0.44539969829705006+0.26707812233486367j),(0.010238960946339906+0.3267151418581868j),(0.24466272973611417-0.22949244486631495j),(0.02130240769989588-0.18899987243834543j),(0.11370973517817114+0.08860802172881652j),(-0.18680214173179763+0.16144061347601152j),(0.2516779133684718-0.11727765196310358j)
811,(-6.188125510985928e-07+5.330797127507917e-07j),(-1.917707720579508e-07+1.853514330152126e-08j),(1.4570866700337578e-07+5.22299802063162e-07j),(-3.2702582277192285e-07-1.063540981438957e-06j),(-0.36236677844032733+0.2102464815302884j),(0.09804565069043063+0.2833420716146958j),(0.1874077216167193-0.22173835142305962j),(-0.028048077085528304-0.16555137583856364j),(0.07171397267356522+0.07023366710231653j),(-0.1354693147922107+0.09997955068880564j),(0.18441086397051618-0.1412946202879532j)
812,(-5.400723877933487e-07+4.0696691696423375e-07j),(-1.8451659999492105e-07+1.9232435408046277e-09j),(1.8469706520768756e-07+5.751019104682552e-07j),(-3.3583682467017886e-07-1.1409009070067646e-06j),(-0.3904463043504601+0.2501949086356105j),(-0.019988113894088194+0.2851555022485623j),(0.18656677024020005-0.24776323988073545j),(0.03199658239789137-0.14828225963177974j),(0.08376054140982052+0.08162649693839005j),(-0.1129823869946531+0.1181755145974412j),(0.22413020424001692-0.08395799460523434j)
813,(-5.26452434085736e-07+3.066111882683431e-07j),(-1.479693905128951e-07-4.787102598813119e-08j),(5.5249432655391954e-08+4.525975779299738e-07j),(-2.2773442621028292e-07-1.1047124813021793e-06j),(-0.3735294976738562+0.1605323367585455j),(0.0004965394049501774+0.23587566096648063j),(0.14754855446188656-0.15922683027833617j),(0.016210673829787713-0.13223467647292014j),(0.07297160236151375+0.07710380251612212j),(-0.17509177733510348+0.06781185238574859j),(0.21146195409886032-0.08284488060838555j)
814,(-5.775128888335033e-07+3.7894082294857933e-07j),(-2.3478113462544095e-07-2.7297620218501898e-08j),(8.712719790986803e-08+6.778335852390813e-07j),(-2.92283663091587e-07-8.363393351806359e-07j),(-0.3657663439698722+0.2237927181089444j),(-0.0016854654983258274+0.266741676155137j),(0.23049910719420388-0.14577678875992361j),(0.024662574939152002-0.13967183048646933j),(0.07384249657905559+0.10124217866189904j),(-0.160583579756206+0.09979091929623785j),(0.16289645867209787-0.09309885474215256j)
815,(-5.05848051422229e-07+2.4234574269719135e-07j),(-1.3176168263062188e-07+3.7910579429478834e-08j),(-5.260020764483958e-08+4.94436475149777e-07j),(-7.324734002930171e-08-6.672870246143781e-07j),(-0.3267669437446364+0.21984285068093296j),(-0.04988957913870837+0.2610080745839775j),(0.18014405541057862-0.20649517014589455j),(0.02685232395851414-0.12139011273923361j),(0.05773636064571186+0.0796340012507765j),(-0.16991114834938134+0.06503528746188109j),(0.16585551500881465-0.06708825612429224j)
816,(-6.262965842035507e-07+2.712839848408376e-07j),(-1.4853634448633197e-07+7.17868814828839e-08j),(8.184457869689602e-09+4.2677356676895855e-07j),(-3.465018323617511e-09-8.077596144672312e-07j),(-0.3209303733491487+0.1344623793177366j),(-0.03449628173735087+0.2646698965173385j),(0.2652643445197458-0.15294005707004535j),(0.0615598738614159-0.13788182364622248j),(0.0724729768426716+0.10016040382903636j),(-0.15299864536627028+0.0291023407994611j),(0.21481489068283485-0.05353627824558657j)
