!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 13:56:57
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
498545000,-0.14257623,0.11896653,0.00051296764,0.00084665848,-4.4897017,-16.754984,0.019704452,0.020968806
499540000,-0.1371042,0.13214217,-0.003089133,0.00030239765,-11.195854,-13.038936,0.0068882541,-0.018334547
500535000,-0.11545914,0.15360549,0.0019394087,-0.0017999621,-15.856903,-6.8201423,0.0019246055,0.006597565
501530000,-0.094513029,0.16347283,-0.0011973263,0.0016476329,-17.160885,0.91571468,0.0063494877,-0.0065114298
502525000,-0.090842046,0.1648473,-0.0020367068,-0.0026506188,-15.211728,8.517664,0.010221778,0.0086700665
503520000,-0.079342447,0.17951778,-0.0018253761,0.0021114477,-9.7784634,14.491223,0.01623255,0.0053618369
504515000,-0.049829345,0.17264231,0.0017248979,0.0021850332,-2.1024258,17.393682,0.020709502,0.0063435785
505510000,-0.041189026,0.18512504,-0.0026356203,0.0035390481,6.0514212,16.477049,-0.0075169103,0.00197452
506505000,-0.018982809,0.18059179,-0.00036261897,-0.0032127041,12.818341,11.74208,0.0024563603,0.012404545
507500000,0.0089508239,0.18655673,-0.00031963637,1.222305e-005,16.595495,4.6047435,0.007183555,-0.0090864673
508495000,0.015362995,0.19217396,0.001522349,-0.0042874413,16.648134,-3.1180656,-0.0096300989,-0.0022846551
509490000,0.04296831,0.18048202,-0.0062460136,-0.00066421303,13.347079,-10.046967,0.018051291,0.012328919
510485000,0.059548497,0.17510448,-0.0018967539,-0.00040524421,7.5679879,-14.82242,0.020474052,-0.020140678
511480000,0.05719794,0.16870606,0.0017037418,0.0015120044,0.55032426,-16.707029,-0.013682676,-0.0046203714
512475000,0.0680122,0.16553035,-0.0029062026,-0.00086312147,-6.8977318,-15.362633,-0.011146969,0.014233151
513470000,0.10641529,0.15858477,-0.004159682,0.0011124525,-13.385411,-10.506574,-0.0011326314,0.013813366
514465000,0.11150267,0.1529185,0.00054585445,-0.002017535,-16.777874,-3.5184674,-0.013744292,0.0074414061
515460000,0.14063199,0.12711021,-0.0010647988,2.3296103e-005,-16.366781,4.592134,-0.0024913212,0.018562451
516455000,0.14833634,0.13138399,-0.0037664175,0.0023365372,-12.531504,11.748034,0.0066967593,0.010049134
517450000,0.15699352,0.11235797,0.00031025527,0.0015365178,-5.8890986,15.652949,-0.0039491318,0.019238967
518445000,0.15374281,0.089533165,0.0033764702,-0.0016694907,1.6257908,16.355637,0.0056912783,0.010606169
519440000,0.16993281,0.08413551,-0.001029408,-0.0026822661,8.6930838,13.892748,-0.015752342,0.028892523
520435000,0.18734573,0.071142994,-0.0031987347,0.0014898215,13.986139,8.7903891,-0.0082277032,0.017187787
521430000,0.18853587,0.059908208,-0.00038691555,-0.002393991,16.360392,1.6897482,-0.0032117849,0.023235194
522425000,0.18880711,0.028395236,0.0023027947,0.0020882336,15.437795,-5.6030765,-0.016836623,0.0030361197
523420000,0.18925601,0.019531716,-0.0013256975,-0.0031579048,11.444493,-12.151435,-0.0031474964,-0.02382547
524415000,0.18341495,-0.0051743179,0.00033284645,4.8337046e-005,4.6610541,-16.030815,-0.011925925,0.021281451
525410000,0.19188409,-0.011027246,-0.0012723062,0.00012282153,-3.213562,-16.499197,-0.020924686,0.021517446
526405000,0.18259268,-0.037118491,0.00078333245,0.0017054391,-10.255652,-12.994872,-0.016887061,0.0091596683
527400000,0.17663109,-0.048140258,0.0025888425,-0.0033581872,-14.819496,-6.9111323,-0.014705834,0.020404482
528395000,0.17478108,-0.066587649,0.0016757215,2.1563657e-005,-16.210211,0.3901858,0.00017281994,0.039755445
529390000,0.17773616,-0.07579796,0.0010755213,-0.0035134361,-14.291756,7.569458,-0.0022274374,0.020940743
530385000,0.16756323,-0.09541887,0.0021814357,-0.0018214757,-9.5250521,13.054919,-0.0013013814,0.0082555609
531380000,0.15816523,-0.11417837,0.00093855214,0.00074552459,-2.7941728,15.808784,-0.0089822542,0.032986928
532375000,0.13516459,-0.13251382,0.0035333482,-0.00013743019,4.2928281,15.481586,-0.006076667,0.020142304
533370000,0.12495523,-0.13859248,-0.00033418136,0.0021804092,10.926497,12.06297,0.0047925538,0.030031973
534365000,0.11358432,-0.1520914,-0.0024101278,0.001808461,15.253154,5.8091087,-0.0075142221,0.025454342
535360000,0.091438517,-0.16000661,0.00117632,-0.0026481589,16.169497,-1.6248798,0.0012190996,0.013984061
536355000,0.084445536,-0.16955504,-0.0044643688,-0.0034232361,13.536051,-9.003685,-0.024549386,0.041833438
537350000,0.072483234,-0.173088,-0.00096092856,-0.00088658382,7.9592485,-14.043094,0.0024378661,0.032926142
538345000,0.049705442,-0.18177231,0.0025322118,-0.0023381535,0.90062851,-15.92092,0.0062034726,0.031596486
539340000,0.031041766,-0.17438309,8.9836998e-005,-0.00020771423,-6.2883673,-14.681079,-0.012586084,0.024430694
540335000,0.017659172,-0.18357791,-0.0014571421,0.00065291702,-12.076382,-10.218895,0.008423402,0.031872697
541330000,0.0081041129,-0.18348318,0.0042778207,-0.00099219161,-15.326896,-4.0041661,-0.012896693,0.0039941166
542325000,-0.017624063,-0.18622257,-0.00067181385,-0.0012673776,-15.609221,3.2011552,0.020317061,0.016254591
543320000,-0.034582321,-0.18531536,-0.00490634,-0.00041889367,-12.503705,9.7841597,0.024494203,0.046183474
544315000,-0.049100827,-0.18231617,-0.0019198038,-0.00043671011,-6.6815577,14.42601,-6.7026915e-005,0.016140593
545310000,-0.06584207,-0.16852508,-0.0046672756,0.00046046954,0.62068343,16.113096,-0.01405741,0.016319713
546305000,-0.080084883,-0.16288331,-0.0023971384,-0.0010590164,7.9137874,13.906857,0.0055289497,0.035585012
547300000,-0.098417513,-0.15323414,-2.9283949e-005,-0.0015943453,13.093104,8.8730669,0.023398826,0.012498575
548295000,-0.1182019,-0.14280902,0.0011014232,0.00024719464,15.63367,2.0377903,-0.0018778946,0.033063177
549290000,-0.12264887,-0.1362606,0.0029729796,0.0017741332,14.644176,-5.0507503,0.011705883,0.0099940496
550285000,-0.14027739,-0.12541229,0.0025304209,-0.002463659,10.899519,-10.839385,-0.010494716,0.010991876
551280000,-0.14291064,-0.092008173,-0.0018789809,0.0011401532,4.9337611,-14.838083,0.00010488089,0.01511581
552275000,-0.15792337,-0.082010791,-0.0028629091,0.0045592259,-2.0231862,-15.50522,0.051032413,0.0044103572
553270000,-0.165482,-0.089520335,0.00039904189,-0.0010185352,-8.6338711,-12.907809,-0.0001464419,0.014867541
554265000,-0.169772,-0.046364706,0.00070822,-0.0025346607,-13.976073,-7.7141089,0.016704535,0.0089581804
555260000,-0.17680232,-0.045851268,-0.0023931167,0.0025768173,-15.855453,-0.57375175,0.023634121,0.030757522
556255000,-0.17391567,-0.029628862,-0.00039901142,0.00050610461,-14.047798,6.6614647,0.022628317,0.022873025
557250000,-0.16855091,-0.020223094,0.00013995377,0.0040666028,-9.505187,12.283814,0.021339346,0.0042821593
558245000,-0.18475918,0.0034013558,0.0058325748,0.0044619828,-3.0986786,15.055219,-0.0076806755,0.021841958
559240000,-0.17169331,0.029051585,-0.0037895523,0.00091670593,4.0229287,14.745208,0.00039796924,0.016981846
560235000,-0.17294772,0.022921426,0.0068429499,-0.00097226165,9.8834314,11.345114,0.0040821177,0.020870708
561230000,-0.16019371,0.060394563,7.9572157e-005,-0.00082572195,14.052451,5.8855381,-0.0024529756,0.0087929619
562225000,-0.16980596,0.060458548,0.0017436028,0.0024896939,15.183806,-0.69561797,0.0025849701,0.014066708
563220000,-0.15518276,0.087133661,0.0006527502,-0.00020460931,13.283167,-7.6762042,0.03342576,0.0014112017
564215000,-0.14600928,0.096954904,0.0017501432,-0.00051904336,8.4856501,-12.930808,0.0046857442,-0.00064327009
565210000,-0.14200328,0.11584289,-0.0017959633,-0.00011296654,1.6516011,-15.441225,-0.010338895,0.00029411094
566205000,-0.11700433,0.12077107,0.0006889971,-0.0018421628,-5.5722947,-14.221802,0.0087180659,0.0037565653
567200000,-0.11658601,0.13123159,-0.001741124,-0.00022046408,-11.365546,-10.112581,0.0042616245,-0.0019210592
568195000,-0.097792238,0.15391645,0.003150794,-0.0022234451,-14.711047,-3.9449825,0.011111939,0.0037191042
569190000,-0.084098212,0.15631147,-0.0026829615,0.0014448623,-14.686165,2.8815784,0.0061404007,-0.01307447
570185000,-0.061410423,0.15551622,0.00017710209,-0.0047766822,-11.754295,9.0455561,0.015301614,0.0061397869
571180000,-0.052332144,0.15841603,-0.0044870959,4.5890898e-005,-6.5979767,13.209371,0.0020526876,0.0014323391
572175000,-0.049958017,0.17529014,-0.00020886432,-0.0024220874,-0.2088141,15.007767,0.0044777426,0.017356975
573170000,-0.020654378,0.17288823,-0.0009386426,0.0017853122,6.6422348,13.48591,-0.0049301782,0.0096177189
574165000,-0.0054478119,0.17851904,0.0020114218,0.00077268819,12.254676,9.2273636,0.0070438907,0.0031486198
575160000,0.001714943,0.17135726,-0.00077276648,0.0005086856,14.981297,2.6528685,0.026031522,0.017629227
576155000,0.019796556,0.17155008,0.00051029766,0.0016355015,14.425997,-4.5242705,0.0020515458,-0.0084945429
577150000,0.032840911,0.17080973,-0.0010555212,-0.00057549949,10.90557,-10.570313,0.00079622673,0.0034940315
578145000,0.062074017,0.16614203,0.0026560908,-0.0030968115,4.671093,-14.080548,0.0062591359,0.013115606
579140000,0.058863129,0.15439706,0.0034524277,-0.00092803588,-1.8248513,-14.573409,0.015093721,0.0087157935
580135000,0.067894198,0.15355797,0.0012767006,0.00012529186,-7.9913974,-12.234603,-0.016310878,0.0039491053
581130000,0.094230168,0.14062141,0.0027849351,0.0011480373,-12.596134,-7.3820376,-0.0012040923,0.00059268856
582125000,0.1054239,0.12233537,-0.0013050431,0.00066470937,-14.507215,-1.0352049,-0.0032665085,0.026204297
583120000,0.10992119,0.12155911,-0.0021880686,-0.001283992,-13.7394,5.580215,-0.001774263,-0.020491794
584115000,0.11693718,0.10737687,0.00243128,0.00086203433,-9.804368,11.269141,0.018628953,0.019554559
585110000,0.13044466,0.099136077,0.0051868367,-0.00090513699,-3.5290024,14.539597,0.0018282839,0.028842224
586105000,0.14374115,0.08194036,-0.0021810685,0.0034574268,3.5135949,14.386065,-0.025632469,0.0047593168
587100000,0.14770889,0.071261629,-0.0044957595,-0.0045971279,9.5762196,11.178495,-0.009219897,-0.0061267996
588095000,0.14885859,0.066054888,-0.0015831635,0.0017404968,13.572794,5.6658101,0.0099665672,0.0070168949
589090000,0.15682463,0.050522905,0.0017643747,-0.0023480526,14.484613,-1.0260371,-0.017074466,-0.00021427051
590085000,0.15759592,0.040786356,-0.0040453849,0.00095513643,12.408416,-7.2334228,0.0055892742,0.0063655707
591080000,0.15628593,0.018034963,0.0034383356,0.00078591518,8.084403,-11.795209,-0.012158738,0.0033591208
592075000,0.15961234,0.0067348094,0.0054925019,0.0010353476,1.9794245,-14.382845,-0.028196082,-0.0071086781
593070000,0.15587965,0.0014760889,0.0015034452,-0.001699633,-4.6599369,-14.063293,-0.014073675,0.013152781
594065000,0.15548436,-0.015700608,-0.00256459,0.00068003504,-10.689426,-10.370903,-0.0075442228,0.0072116642
595060000,0.16220731,-0.031637296,0.0013210014,-0.00014897258,-14.217178,-4.3822293,-0.0041046925,0.0069614421
596055000,0.15139218,-0.053036135,-0.0022395337,-0.0039581205,-14.598792,2.5717766,-0.00724677,-0.011441109
597050000,0.14764731,-0.062461581,0.0039147343,-0.0026946373,-11.559443,8.9236412,0.0034921565,0.006463524
598045000,0.14113513,-0.067447297,0.002167478,0.0025871228,-6.3667817,13.072901,-0.0010519981,0.03218589
599040000,0.13650766,-0.082161635,-0.0013605783,0.0010008744,0.21444748,14.299974,-0.034640688,0.03629569
600035000,0.13076484,-0.091903798,0.0029015702,-0.0034961351,6.4118266,12.766523,-0.0047668475,0.0050158165
601030000,0.12276851,-0.10597547,-0.0027443387,-0.0029424389,11.21506,8.6104965,0.0071850135,0.01600785
602025000,0.11380299,-0.11712982,0.0021553969,-0.0023779066,13.979273,2.7737796,-0.017869547,0.026359648
603020000,0.10109925,-0.12469783,-0.0008461781,0.0029792895,13.866931,-3.9416044,-0.024233185,0.015369539
604015000,0.09423811,-0.12702605,0.0018710354,0.00057223829,10.665145,-10.010024,-0.0055949399,0.027211463
605010000,0.074176215,-0.13697837,-0.0053809192,-0.0002240514,5.0504012,-13.741252,0.0042716991,0.026666462
606005000,0.05907144,-0.1444322,0.0019241245,0.0044460371,-1.7564172,-14.405716,-0.0051575559,0.032209102
607000000,0.048679274,-0.13763595,-0.0029626756,-0.0048484779,-8.2650824,-12.03625,0.013764513,-0.00034691207
607995000,0.037001565,-0.14999211,0.0030425286,-0.00051071291,-12.456811,-6.8968606,-0.017769914,0.017619854
608990000,0.023207963,-0.15248512,0.0030794588,0.00075463922,-14.100734,-0.79422992,-0.0042041321,0.0084924037
609985000,0.0093915937,-0.14757848,0.00084192952,0.0016458681,-12.854331,5.750196,0.0028919273,0.0036452641
610980000,0.0022383793,-0.15133642,-0.0039937538,-0.00025464428,-8.9312744,10.787544,-0.0036589184,0.030890241
611975000,-0.0072902464,-0.15715009,0.0011658339,-8.5287218e-005,-3.2628937,13.667704,-0.0086244522,0.027312864
612970000,-0.021270592,-0.15186708,-0.0015611555,-0.002736801,3.3395493,13.900867,-0.011155419,0.0316379
613965000,-0.030730283,-0.15007274,-0.00056035834,0.00047609024,9.3681355,11.093356,0.0071894759,0.012203884
614960000,-0.05016556,-0.13843367,-0.0032615699,-0.00091942068,13.457992,5.5568843,-0.014113366,0.019308848
615955000,-0.063611701,-0.14385362,-0.0017217648,-0.0026908896,14.366872,-1.1623853,-0.0036067923,0.029043524
616950000,-0.07071206,-0.12696898,-0.0052339174,-0.0011860732,12.163438,-7.722322,-0.0011240541,0.0098690987
617945000,-0.082677647,-0.11916957,-0.00013873748,-0.00064991158,7.3267097,-12.149535,0.0013613651,0.01631956
618940000,-0.092274301,-0.1140561,0.0014328466,-0.0034476928,1.0679052,-13.946764,-0.0043321587,0.0050533311
619935000,-0.1123163,-0.1133997,0.00088376843,-0.0034618599,-5.0823107,-12.897638,0.0012439389,0.032432374
620930000,-0.11734741,-0.097875729,-0.0010337814,-0.00042765011,-10.375112,-9.3573675,-0.0049254522,0.023301018
621925000,-0.11796761,-0.092283033,-0.00076639384,0.003721799,-13.424754,-3.840554,-0.0054720831,0.021196738
622920000,-0.13067274,-0.079127871,-0.00055896229,0.00055758824,-13.661098,2.6142309,-0.0011206738,0.024780972
623915000,-0.13269493,-0.065196969,0.0036699423,-0.00056689471,-11.113873,8.7538776,-0.0059374901,0.034134623
624910000,-0.13902603,-0.048248895,0.00040401565,0.00094073091,-5.9680877,12.933631,0.00044847079,0.013786179
625905000,-0.14580481,-0.04149301,-0.0037505489,-0.0013493713,0.63351405,14.142212,0.0080582974,0.026226459
626900000,-0.1530114,-0.022275863,0.0017200712,0.00069604465,7.069066,12.430893,0.0088312039,0.016671026
627895000,-0.15334335,-0.01630041,0.00045118277,0.00086980354,11.600348,7.6957412,-0.0071096434,-0.0053408626
628890000,-0.1605814,0.00079550402,-0.00085902814,-0.00089328794,13.80384,1.6127408,0.0057598869,0.0024363564
629885000,-0.14598607,0.0022639148,3.505759e-005,-0.0049088164,12.683234,-4.7683692,-0.015005729,0.017053379
630880000,-0.15300147,0.015118639,-0.00057455694,-0.0028518466,9.4744968,-9.8252182,-0.0015009671,0.015948845
631875000,-0.1478896,0.039958086,-0.0004922137,0.0038106532,4.0633502,-13.188497,-0.01204783,0.0071370392
632870000,-0.14395572,0.039423477,0.00066969183,-0.00031739788,-2.2255559,-13.599074,0.0045828247,0.016473794
633865000,-0.13607518,0.049499493,-0.004421202,-0.00026793455,-8.2548189,-11.191774,0.0020003587,0.0043202201
634860000,-0.13483202,0.081960216,0.0015071937,-0.003136738,-12.655889,-6.1575379,0.010590083,0.019186126
635855000,-0.13046435,0.082342163,-0.0032469674,0.0023384108,-14.095786,0.27128163,0.013442263,0.022679718
636850000,-0.11434121,0.09996184,-0.00068473915,0.00078040326,-12.138041,6.6913199,0.015899301,0.0025611308
637845000,-0.11683048,0.10213232,-0.00055692502,0.0012301535,-7.8651819,11.261543,-0.0059253671,0.002416875
638840000,-0.09370897,0.12495828,-0.00079161668,-0.00224491,-1.7475404,13.560434,0.0024177723,-0.010036071
639835000,-0.082279444,0.11730521,-3.9629453e-005,0.00050268072,4.3973498,12.628161,-0.012848578,-0.0018369127
640830000,-0.086438634,0.13486341,-0.002029005,0.003287948,9.5708466,9.5433092,0.0031799381,-0.0016558048
641825000,-0.070270598,0.1336364,-0.0024366132,0.001332939,12.792153,4.2045345,0.0185355,-0.0074840635
642820000,-0.054859471,0.14843158,-0.0048861997,0.0016858379,13.449341,-2.0274169,-0.0066942419,0.01843502
643815000,-0.057103109,0.15302195,-0.0032670125,0.0015896729,11.329218,-7.8731623,-0.0025396075,0.0049321894
644810000,-0.034891494,0.16958553,-0.0016592816,-0.0045742351,6.308351,-12.28108,0.0082956078,0.016638568
645805000,-0.012492676,0.15838368,-0.0039137597,0.0018480544,-0.081623331,-13.670786,0.0042172074,0.0073661744
646800000,0.0021148189,0.17962511,0.0019059827,-0.00035961691,-6.4286919,-12.138081,0.0069449754,0.010743833
647795000,0.012728959,0.17083441,0.0024795919,2.9310211e-005,-11.132035,-7.7381053,-0.0024180119,0.0058770804
648790000,0.024623668,0.16498259,-0.0013722761,-0.0017774379,-13.16745,-1.9362516,-0.010437079,0.018344093
649785000,0.045128699,0.16802309,0.00020616069,0.0052807145,-12.524076,4.1606874,-0.0074686008,0.0044665444
650780000,0.056605924,0.15854681,0.0036256884,0.0020876843,-9.3731031,9.2767611,0.0077231782,0.0039557456
651775000,0.075827159,0.15677558,-0.00092706218,9.6675743e-005,-4.2070022,12.506309,-0.010565221,0.011757084
652770000,0.094370537,0.15339442,-0.0029020635,-0.0014491141,1.9185457,13.136844,-0.018978937,-0.007934059
653765000,0.1024946,0.15053594,0.0045228139,-0.0037920866,7.6869292,10.9136,0.00046673091,0.013678642
654760000,0.12349224,0.140496,0.0010546385,0.00015912321,12.012879,6.127511,0.0035332206,-0.0066059157
655755000,0.12823629,0.13604423,-0.0012195002,0.00047976096,13.522758,-0.075862125,-0.025915941,-0.016242584
656750000,0.15263496,0.11739452,0.0023536978,0.0059745531,11.736796,-6.2419944,-0.029898474,0.021379149
657745000,0.15043476,0.10826981,0.002090785,0.0028420724,7.5372596,-10.787412,-0.0085064322,0.014442633
658740000,0.16210201,0.096906625,0.0023774963,-0.0028143921,1.8738123,-12.91293,-0.013892281,0.0047281003
659735000,0.18298873,0.08848387,0.0060648038,-0.00085334986,-4.2028575,-12.283168,-0.018683955,0.010926221
660730000,0.18554537,0.074954621,0.00046783252,-0.0017682553,-9.1133385,-9.0457373,-0.02828964,0.0049461988
661725000,0.18654494,0.049792599,0.0012751777,-7.1179726e-005,-12.146576,-4.1569514,-0.0028432517,0.013188526
662720000,0.19722997,0.050494522,-0.00057320396,0.00434421,-12.822685,1.9536508,-0.020935196,-0.00077675824
663715000,0.19992732,0.022646561,-0.0026753526,-0.001692586,-10.657071,7.6437774,-0.020778388,0.015102604
664710000,0.20893922,0.0086776642,-0.003465201,-0.00052875699,-5.9023862,11.774741,-0.017642973,0.015463466
665705000,0.20193093,-0.015716081,-1.7602975e-005,0.0041683433,0.083995499,13.047554,-0.008488602,0.0049300971
666700000,0.20118538,-0.029104671,-0.0016789675,-0.0035419918,6.1086273,11.544283,-0.017042382,0.013678946
667695000,0.20815678,-0.045201417,-0.0022691602,-0.0025209393,10.660304,7.3357196,-0.008425056,-0.0030193757
668690000,0.20104717,-0.067521311,0.0039446978,-0.00037541782,12.572462,1.6397524,-0.01785483,0.0115147
669685000,0.19313768,-0.085752681,-0.0021816744,0.00037823842,11.847377,-4.1027503,-0.018119618,0.0069988333
670680000,0.18282197,-0.099931322,-0.00054484361,0.0011031015,8.7129793,-8.9878721,-0.01264773,0.02472147
671675000,0.18582126,-0.12204887,0.0025192809,0.0017870605,3.6904495,-11.929414,-0.028970445,0.0020178535
672670000,0.17093717,-0.13352373,0.0021713867,-0.0015217105,-2.068522,-12.405868,-0.01297991,0.023046805
673665000,0.1626762,-0.16172962,-0.0023126763,0.0046430374,-7.4698648,-10.056483,-0.039540239,0.028112639
674660000,0.13899466,-0.17601334,0.0011266785,-0.0043290034,-11.301429,-5.6864567,-0.011320819,0.01903322
675655000,0.13292752,-0.17273086,0.0039645466,0.0043764994,-12.667033,0.42456993,-0.019458896,0.027145902
676650000,0.10893959,-0.18804972,-0.0064366162,-0.00041820528,-10.99096,6.1383653,-0.016296063,0.0068367766
677645000,0.089334488,-0.20282535,0.0029053062,0.00011597713,-6.8670306,10.396278,-0.010531824,0.013491935
678640000,0.072598197,-0.21004677,-0.00031151771,0.0062491894,-1.2868384,12.18932,-0.013286275,0.026755318
679635000,0.058440484,-0.22113839,0.0036269214,0.00031269342,4.2634311,11.294447,-0.014492981,0.0097431419
680630000,0.033284109,-0.22914088,-0.001759534,-0.0022061614,8.8162537,8.0713711,-0.0072260164,0.029049372
681625000,0.015096207,-0.22851864,0.0010477294,-1.4912477e-005,11.659966,3.2894876,-0.014508128,0.020485185
682620000,0.0011730477,-0.24120024,-0.002622409,-0.0014264014,11.651958,-2.2580659,-0.0055737114,0.028842404
683615000,-0.036880314,-0.2381738,-0.00043393011,-0.0025592553,9.540843,-7.4239173,-7.981807e-005,0.028358439
684610000,-0.045813784,-0.23794906,0.0012636512,-0.0045951656,4.9661765,-11.019304,-0.017092055,0.029829726
685605000,-0.076921321,-0.22814584,-0.00023792862,0.0037029521,-0.70929402,-12.036059,-0.025796255,0.027404463
686600000,-0.098000303,-0.2198108,-0.0028096628,0.001147421,-6.1461849,-10.244952,-0.0017983236,0.040205773
687595000,-0.12361226,-0.21558931,-0.0023887404,0.0026101156,-10.200006,-6.0750418,0.0026132946,0.023060588
688590000,-0.15583062,-0.20443778,-0.00141203,-0.0027465601,-11.749617,-0.88583672,-0.0091279102,0.0281894
689585000,-0.16051953,-0.1885871,0.0010742869,-0.001162092,-10.628731,4.4281416,-0.0015496397,0.029285187
690580000,-0.17798683,-0.17022145,-0.00032680325,0.00069845206,-7.3558474,8.7774706,-0.0048173373,0.03070843
691575000,-0.19331762,-0.1557074,0.0037750665,0.0057900189,-2.6744974,11.079558,0.0037673691,0.014210927
692570000,-0.20003226,-0.13131768,0.0017397202,-0.00013598036,2.7029538,10.992714,-0.021963233,0.01003792
693565000,-0.22057033,-0.11093953,0.0011059617,-0.0038855225,7.5875101,8.6604023,0.0037928172,0.02697858
694560000,-0.23705252,-0.091379859,0.0020609503,-0.00098353904,10.605835,4.2907119,-0.0022189312,0.037316717
695555000,-0.24869125,-0.070898473,-0.0012488865,-0.0011224983,11.401716,-1.2536995,0.0079580713,0.023577292
696550000,-0.25767979,-0.042929463,0.00040343334,-0.00047014721,9.4759321,-6.2996364,0.0095834946,0.020364059
697545000,-0.25562832,-0.02321892,-0.0022559089,0.0017560549,5.2903185,-9.8055916,-0.015729252,0.023881242
698540000,-0.24567246,0.00031980601,-0.0011318772,-0.00085027423,0.16461116,-10.884219,0.010835542,0.034585994
699535000,-0.27026883,0.02666904,-0.0049547814,0.00039869166,-4.58459,-9.7819147,0.0043478408,0.036837231
700530000,-0.25251052,0.05146832,-0.0049221786,-0.002070572,-8.4705906,-6.4567986,0.0049377549,0.013636991
701525000,-0.24375324,0.069131188,-0.0068738097,-0.0032856723,-10.342281,-1.8825845,-0.00012755289,0.023652731
702520000,-0.24563591,0.10236957,-0.0038479988,0.0056278664,-10.261455,2.9433272,-0.0028463912,0.02556978
703515000,-0.23812126,0.13326363,-0.0023413827,-0.0030756814,-7.7480302,7.4103866,0.014486486,0.020824745
704510000,-0.22984056,0.15200725,-0.0012167281,0.0057425252,-3.4914582,10.103375,-0.009660474,0.020258937
705505000,-0.21048422,0.17344177,-0.002987528,-0.00051511015,1.6235621,10.509122,0.014228033,0.0061556767
706500000,-0.18940024,0.20123363,0.0001546666,-0.0027638406,6.3707809,8.4448757,0.00012749583,0.0061912416
707495000,-0.17128049,0.22232564,0.0023711049,-0.00025295941,9.4255466,4.4875746,-0.0065533556,0.01508794
708490000,-0.14943871,0.23849054,0.0020217176,-0.00048208405,10.207806,-0.40318391,0.0066402308,0.0096417116
709485000,-0.12106524,0.24717942,0.0015802473,0.0022449561,8.7276382,-4.8517423,-0.0039327731,0.013506065
710480000,-0.10066973,0.25785282,-0.0013135172,-0.00047909544,5.5879951,-8.1886597,0.0033125728,0.0023418702
711475000,-0.081062242,0.275675,0.0010021086,-8.2880077e-005,1.2819256,-9.8116732,0.0023129941,0.017634671
712470000,-0.052974202,0.28307292,0.00055452826,-0.0020787094,-3.3160894,-9.3818655,-0.0094623445,0.02299585
713465000,-0.026327802,0.28772655,-0.0032474541,-0.0010851553,-7.2217827,-6.8236732,0.0081836414,0.014629235
714460000,0.0073921415,0.29368302,0.0033403025,-0.0039423392,-9.5494289,-2.5860372,5.3080032e-005,0.00064665807
715455000,0.040728875,0.29565552,-0.0025661089,-0.0003922036,-9.6222563,2.1804841,-0.017389357,0.02365509
716450000,0.06442567,0.29334912,-0.002015474,0.003082783,-7.4511476,6.3152442,0.0060812621,0.010770174
717445000,0.10438168,0.28021345,0.0031342865,-0.0015448603,-3.5176392,8.9222136,0.012483924,0.020327572
718440000,0.11936479,0.27476966,-0.0052066408,0.00010935124,0.85109615,9.455678,0.0042680572,0.015487874
719435000,0.1499788,0.26933274,9.9596196e-005,0.0010847199,5.1103215,7.8825684,-0.015744956,0.017875547
720430000,0.18400775,0.24300872,0.002367818,0.0022877436,7.9469538,4.5861082,0.0019974723,0.0011385907
721425000,0.19732139,0.22993664,-0.001097956,0.0032714761,9.1314383,0.47794494,-0.0030248293,0.010792446
722420000,0.22179459,0.1992369,-0.0028495234,0.0012358482,8.3068438,-3.6271749,-0.0063113132,0.022345239
723415000,0.24809706,0.18683274,-0.0018676259,6.1006471e-005,5.6694255,-7.1432214,0.0023306028,0.0028494501
724410000,0.24749811,0.1542602,-0.00057756872,-0.00011712648,1.8247801,-8.8822546,-0.022594973,0.01387052
725405000,0.27912956,0.14157335,-0.0013334688,-0.0034731962,-2.6816094,-8.7796583,-0.00077717856,0.019011199
726400000,0.29659417,0.10131258,-0.0040044296,-0.0025846919,-6.3185968,-6.309423,-0.0020758274,0.031304892
727395000,0.30120578,0.072261535,-0.0015576937,-0.0024347662,-8.3811188,-2.6397614,-0.010312783,0.022271549
728390000,0.31100875,0.036024943,-0.0029208206,-0.0043880004,-8.4743872,1.5721722,0.00026348076,0.016378736
729385000,0.30971301,0.0089365989,0.0041043805,-0.0010822371,-6.7256532,5.2401242,-0.0021064656,0.014893996
730380000,0.30415472,-0.016315354,-0.0011675542,-0.0017212756,-3.5991933,7.6253662,-0.010151461,0.010717421
731375000,0.31132171,-0.056426097,-0.00029902786,-0.0010180253,0.25648874,8.2860117,-0.015461608,0.023491343
732370000,0.29584298,-0.093945794,0.0010686609,0.002544191,3.9884861,7.2165375,-0.016596243,0.016336739
733365000,0.28839499,-0.11422586,-0.00097811618,-0.0017981839,6.9070969,4.5465007,-0.0062590726,0.014347813
734360000,0.28410167,-0.1395032,-0.0032845535,-0.00042939532,8.2445078,0.76550883,-0.0092522381,0.023733776
735355000,0.26023725,-0.17518048,-0.0048768646,-0.00092192396,7.5710902,-3.0941226,-0.0091612451,0.016977727
736350000,0.23794845,-0.19594434,0.0015505939,-0.00045342208,5.2033081,-6.2429228,-0.015146169,0.0034757778
